Feature ID	domain	phyla	class	order	family	genus	specie
7edf760de41ba407757c306e02edb67c	D_0__Eukaryota	D_1__Archaeplastida	D_2__Rhodophyceae	D_3__Florideophycidae	D_4__Rhodymeniophycidae	D_5__Ceramium	
2c331de3b4521dc9b9e3f5a43d58677a	D_0__Eukaryota	D_1__Cryptophyceae	D_2__Cryptomonadales	D_3__uncultured	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
84b8da0380626ea82adf5284989f1cc1	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Protalveolata	D_4__Syndiniales	D_5__Syndiniales Group I	
8dbfcb1d83ecc5e2709e3100e06a2e73	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Ciliophora	D_6__Oligotrichia	D_7__uncultured	D_8__seawater metagenome
e9d8b002250a1e1aad30d41f673a138c	D_0__Eukaryota	D_1__SAR	D_2__Stramenopiles	D_3__Ochrophyta	D_6__Mediophyceae	D_7__Thalassiosira	Ambiguous_taxa
610501a13712924c7eae764a49cacf02	D_0__Eukaryota	D_1__Picozoa	D_2__uncultured picobiliphyte	D_3__uncultured picobiliphyte	D_4__uncultured picobiliphyte	D_5__uncultured picobiliphyte	D_6__uncultured picobiliphyte
14eec2507fbc70575bc0bb1949275cce	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Dinoflagellata	D_6__Incertae Sedis	D_7__Akashiwo	Ambiguous_taxa
d131e62a26500ba5098546e707f66d38	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Ciliophora	D_6__Oligotrichia	D_7__Strombidium	
4b3743912a755fffc23ddd3fdc556e11	D_0__Eukaryota	D_1__Cryptophyceae	D_2__Kathablepharidae	D_3__Katablepharis	D_4__uncultured eukaryote	D_5__uncultured eukaryote	D_6__uncultured eukaryote
04dba3aa6937ec08b2f0b8072cf4219b	D_0__Eukaryota	D_1__Cryptophyceae	D_2__Cryptomonadales	D_3__Hemiselmis	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
7ca7749b9426f755a3bbe51d475b2fa0	D_0__Eukaryota	D_1__SAR	D_2__Stramenopiles	D_3__Ochrophyta	D_6__Mediophyceae	D_7__Thalassiosira	
7ff33e13ab1d168bd31229577f21cd68	D_0__Eukaryota	D_1__SAR	D_2__Stramenopiles	D_3__Ochrophyta	D_6__Mediophyceae	D_7__Thalassiosira	
19364f67107e1bb9d995c3bfc8fd74d7	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Protalveolata	D_4__Syndiniales	D_5__Syndiniales Group II	D_6__uncultured dinoflagellate
a30eba7d763af08c4946e7faca7d42ab	D_0__Eukaryota	D_1__Haptophyta	D_2__Prymnesiophyceae	D_3__Prymnesiales	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
78f0821dbff4fea3416f6f451b0cb29c	D_0__Eukaryota	D_1__SAR	D_2__Rhizaria	D_3__Cercozoa	D_6__Protaspidae	D_7__Protaspis	D_8__uncultured Rhizaria
03b4c29ec018f4075c121baf4ec44a0b	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Protalveolata	D_4__Syndiniales	D_5__Amoebophrya	D_6__uncultured marine picoplankton
53ac83e363fbf0bcff9d3fa3560547d1	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Protalveolata	D_4__Syndiniales	D_5__Syndiniales Group II	D_6__uncultured eukaryote
2464fd2416a3ecc16713b052378b02bf	D_0__Eukaryota	D_1__Cryptophyceae	D_2__Kathablepharidae	D_3__Katablepharis	D_4__uncultured eukaryote	D_5__uncultured eukaryote	D_6__uncultured eukaryote
